Owl_ID,Stations_ID,Owl_Species_ID,Owl_Number,Minute_1,Minute_2,Minute_6-12,Owl_Distance,Owl_Direction,Owl_Comments
554,434,Specd,2,TRUE,TRUE,TRUE,150,N,Minute 5-10
555,434,Specd,3,FALSE,FALSE,TRUE,200,S,Minute 5-12
557,435,Mottd,1,FALSE,FALSE,TRUE,400,SW,Minute 5-12
558,437,Mottd,1,FALSE,FALSE,TRUE,400,W,Minute 6-12
559,437,Mottd,2,FALSE,FALSE,TRUE,200,W,Minute 8-12
560,437,Specd,3,FALSE,FALSE,TRUE,300,SE,Minute 10-12
561,438,Specd,1,TRUE,TRUE,TRUE,100,E,Minute 5-9
562,438,Specd,2,TRUE,TRUE,TRUE,100,E,Minute 5-9
563,438,Mottd,3,FALSE,TRUE,FALSE,200,N,
564,438,Specd,4,FALSE,FALSE,TRUE,300,NE,Minute 6-9
565,438,Mottd,5,FALSE,FALSE,TRUE,50,E,Minute 10-12; Recorded
566,439,Mottd,1,TRUE,TRUE,TRUE,200,N,Minute 5-12
567,439,Mottd,2,FALSE,FALSE,TRUE,400,N,Minute 9-12
568,440,Mottd,1,FALSE,FALSE,TRUE,400,NW,Minute 5-12
569,443,Mottd,1,FALSE,FALSE,TRUE,25,W,Minute 5-12
570,452,Whisk,1,FALSE,FALSE,TRUE,300,W,Minutes 5-12; Moved closer to 200 meters W
572,458,Mottd,1,FALSE,FALSE,TRUE,4000,W,Minute 5-12; Long ways off - next ridge
573,470,Mottd,1,FALSE,FALSE,TRUE,175,N,Minute 8-11 (9:23 PM end) Male
574,470,Mottd,2,FALSE,FALSE,TRUE,175,N,Minute 8-11 (9:23 PM end) Female cat like call
575,469,Mottd,1,TRUE,TRUE,FALSE,150,W,
576,473,Mottd,1,FALSE,FALSE,TRUE,40,E,Minute 5-12. Recorded
577,473,Mottd,2,FALSE,FALSE,TRUE,1000,E,Minute 5-12.
578,474,Mottd,1,TRUE,TRUE,FALSE,1000,E,
579,474,Mottd,2,FALSE,FALSE,TRUE,1300,E,Minute 5-12.
580,474,Mottd,3,FALSE,FALSE,TRUE,1000,S,Minute 6-12.
581,475,Mottd,1,TRUE,TRUE,TRUE,1200,S,Minute 5-12.
582,475,Mottd,2,FALSE,FALSE,TRUE,1500,SW,Minute 7-12.
583,476,Mottd,1,FALSE,TRUE,FALSE,45,E,Female cat like call. Recorded.
584,476,Mottd,2,FALSE,FALSE,TRUE,1400,S,Minute 5-8.
585,476,Mottd,3,FALSE,FALSE,TRUE,1000,S,Minute 6-8.
586,478,Mottd,1,TRUE,TRUE,FALSE,75,E,
587,478,Mottd,2,FALSE,FALSE,TRUE,25,W,Minute 5-10. Recorded
588,483,Mottd,1,FALSE,FALSE,TRUE,2000,SE,Minute 7-9.
589,492,Mottd,1,FALSE,FALSE,TRUE,1200,E,Minute 5 plus
590,492,Mottd,2,FALSE,FALSE,TRUE,1500,S,Minute 7 plus.
591,493,Mottd,1,TRUE,TRUE,TRUE,300,E,Minute 5-7.
592,493,Mottd,2,TRUE,TRUE,FALSE,800,W,
593,493,PacSc,3,TRUE,TRUE,TRUE,100,E,Minute 6. Recorded (ended # 296)
594,493,Mottd,4,FALSE,TRUE,FALSE,300,E,Recorded (ended # 296)
595,494,Mottd,1,FALSE,FALSE,TRUE,1800,W,Minute 10-12.
596,495,Mottd,1,TRUE,TRUE,TRUE,1600,S,Minute 5 plus.
597,495,Mottd,2,FALSE,FALSE,TRUE,1700,E,Minute 8 plus.
598,496,Mottd,1,FALSE,TRUE,FALSE,1900,S,
599,497,Mottd,1,FALSE,FALSE,TRUE,800,N,Minute 5-10. Female
600,499,Mottd,1,FALSE,FALSE,TRUE,1500,W,Minute 7. Female
601,500,Mottd,1,FALSE,TRUE,TRUE,800,N,Female?; Mt.de Cueva Pederon; Moving closer to 15 meters N for Minute 5-7 (above head); Moved to 25 meters N for minutes 8-12.
604,503,Mottd,1,FALSE,FALSE,TRUE,300,E,Minute 8. One time only vocalized.
605,502,FerPy,1,FALSE,FALSE,TRUE,1500,W,Vocaliz. During broadcast - other side of river.
606,504,Mottd,1,FALSE,FALSE,TRUE,200,N,Minute 7-12
607,504,Barn,2,FALSE,FALSE,TRUE,50,N,Minute 6. One vocalization.
608,505,Mottd,1,TRUE,TRUE,TRUE,40,N,Minute 5-12 & during broadcast. Recorded end # 110.
609,506,Mottd,1,TRUE,TRUE,TRUE,200,E,Minute 9-12.
610,506,Mottd,2,FALSE,TRUE,TRUE,200,S,Minute 5-12.
611,507,Mottd,1,FALSE,FALSE,TRUE,400,S,Minute 7-10.
612,510,Specd,1,FALSE,FALSE,TRUE,10,W,Minute 11. Flew past transect & perched nearby about sz. Of Spect. Owl
613,511,FerPy,1,FALSE,FALSE,TRUE,200,W,Minute 7 plus.
614,522,Specd,1,FALSE,FALSE,TRUE,300,E,Minute 5-11 (During broadcast)
615,522,Mottd,2,FALSE,FALSE,TRUE,500,NE,Minute 9-10
616,522,Specd,3,FALSE,FALSE,TRUE,500,E,Minute 5-11 (can hear 2nd Spec.Owl in recording)
617,523,Mottd,1,FALSE,FALSE,TRUE,300,N,Minute 6-7
618,524,Mottd,1,FALSE,FALSE,TRUE,300,N,Minute 5-12
619,525,Mottd,1,TRUE,TRUE,TRUE,50,N,Minute 5-12 Recorded
620,526,Mottd,1,TRUE,TRUE,TRUE,100,N,Minute 5-12. Bird moved to 25 meters E
622,527,Mottd,1,FALSE,FALSE,TRUE,600,S,Minute 9-11.
623,532,FerPy,1,TRUE,FALSE,FALSE,100,S,
624,532,Mottd,2,FALSE,FALSE,TRUE,200,S,Minute 5
625,533,Mottd,1,FALSE,FALSE,TRUE,25,S,Minute 5-12. Flew overhead during broadcast. Recorded (# 0-19)
626,534,Mottd,1,TRUE,TRUE,TRUE,200,N,Minute 5-12
627,534,Mottd,2,FALSE,FALSE,TRUE,200,S,Minute 5-12
628,534,Mottd,3,FALSE,FALSE,TRUE,200,E,Minute 10-12
629,535,Mottd,1,FALSE,FALSE,TRUE,300,N,Minute 5-12.
630,541,Specd,1,FALSE,FALSE,TRUE,1000,E,Minute 12
631,544,GrHor,1,FALSE,FALSE,TRUE,1000,N,Minute 5-12. Recorded (# 116-147)
632,547,Mottd,1,FALSE,FALSE,TRUE,3000,S,Minute 10.
633,555,Mottd,1,FALSE,FALSE,TRUE,1200,S,"Minute 7. Very long ways off, other side of valley & to South."
634,556,Mottd,1,FALSE,FALSE,TRUE,950,S,Minute 5-10. In valley below.
635,558,Mottd,1,FALSE,FALSE,TRUE,850,E,Minute 5-12. Occasional vocalization
636,558,Mottd,2,FALSE,FALSE,TRUE,1000,S,Minute 8 plus. A long way down valley.
637,558,Mottd,3,FALSE,FALSE,TRUE,1000,S,Minute 8 plus. A long way down valley.
638,559,Mottd,1,FALSE,FALSE,TRUE,600,E,Minute 5-8. Female
639,559,Mottd,2,FALSE,FALSE,TRUE,900,E,Minute 6-10.
640,560,Mottd,1,FALSE,FALSE,TRUE,10,N,Minute 5 plus. Female. Recorded to # 176.
641,560,Mottd,2,FALSE,FALSE,TRUE,25,N,Minute 6 plus. Male. Recorded to # 176.
642,560,Mottd,3,FALSE,FALSE,TRUE,450,E,Male
643,560,Mottd,4,FALSE,FALSE,TRUE,700,E,Female
644,561,Mottd,1,FALSE,FALSE,TRUE,500,E,Minute 5-10. Recorded (end recording # 238).
645,562,Mottd,1,FALSE,FALSE,TRUE,1000,N,Minute 8-12.
646,563,Mottd,1,FALSE,FALSE,TRUE,15,N,Minute 5 plus.
647,563,Mottd,2,FALSE,FALSE,TRUE,600,NE,Minute 7. Female.
648,565,Mottd,1,FALSE,FALSE,TRUE,1200,S,Minute 6-12.
649,566,Mottd,1,FALSE,FALSE,TRUE,30,E,Minute 12. Recorded # 308.
650,567,Mottd,1,FALSE,FALSE,TRUE,1000,E,Minute 6-12.
651,568,Mottd,1,FALSE,FALSE,TRUE,25,N,Minute 5-12. Bird moved. To 30 meters E.
653,571,Mottd,1,FALSE,TRUE,TRUE,1000,E,"Minute 2, 6-10."
654,571,Mottd,2,FALSE,FALSE,TRUE,800,E,Minute 6-9. Female - vocalization.
655,574,Mottd,1,FALSE,FALSE,TRUE,800,W,Minute 9 plus. Mt. below
656,574,Mottd,2,FALSE,FALSE,TRUE,600,E,Minute 9 plus. Female
657,574,PacSc,3,FALSE,FALSE,TRUE,25,E,Minute 10.
658,575,Specd,1,TRUE,TRUE,FALSE,200,S,"Construction noise during broadcast - no response after broadcast,"
659,575,Specd,2,TRUE,TRUE,FALSE,200,S,"Construction noise during broadcast - no response after broadcast,"
660,575,Specd,3,TRUE,TRUE,FALSE,200,W,"Construction noise during broadcast - no response after broadcast,"
661,575,Specd,4,TRUE,TRUE,FALSE,200,N,"Construction noise during broadcast - no response after broadcast,"
662,575,FerPy,5,FALSE,TRUE,FALSE,300,N,"Construction noise during broadcast - no response after broadcast,"
664,577,PacSc,1,FALSE,FALSE,TRUE,30,E,Minute 6.
665,577,Mottd,2,FALSE,FALSE,TRUE,15,S,Minute 10.
666,578,PacSc,1,TRUE,TRUE,FALSE,50,N,Recorded both Pacific Screech owls (#88-103)
667,578,Mottd,3,FALSE,FALSE,TRUE,500,N,Minute 5.
668,578,Mottd,4,FALSE,FALSE,TRUE,200,W,Minute 6 plus.
669,578,PacSc,2,FALSE,TRUE,FALSE,150,N,Recorded both Pacific Screech owls (#88-103)
670,579,Mottd,1,FALSE,FALSE,TRUE,200,N,Minute 5-8.
671,579,Mottd,2,FALSE,FALSE,TRUE,50,S,Minute 5 plus.Bird moved closer to 25 meters S. Minute 12.
673,580,Mottd,1,TRUE,TRUE,FALSE,15,N,
674,581,PacSc,1,FALSE,FALSE,TRUE,300,S,Minute 5.
675,584,Mottd,1,TRUE,TRUE,FALSE,300,N,
676,589,Mottd,1,FALSE,FALSE,TRUE,400,SE,Minute 5
677,590,Mottd,1,FALSE,TRUE,FALSE,300,SE,
678,590,Mottd,2,FALSE,FALSE,TRUE,350,SW,Minute 6 and 10.
679,591,PacSc,1,FALSE,FALSE,TRUE,100,NE,Minute 5 plus. Recorded ended # 209.
680,591,PacSc,2,FALSE,FALSE,TRUE,100,NE,Minute 5 plus. Recorded ended # 209.
681,595,FerPy,1,TRUE,TRUE,TRUE,250,W,Minute 5-8.
682,595,FerPy,2,FALSE,FALSE,TRUE,200,S,Minute 6-8.
683,595,FerPy,3,FALSE,FALSE,TRUE,75,N,Minute 8.
684,596,FerPy,1,FALSE,FALSE,TRUE,100,N,Minute 8.
685,599,Mottd,1,FALSE,FALSE,TRUE,15,E,Minute 5-6. Odd voclization - recorded to #270.
686,600,Mottd,1,FALSE,FALSE,TRUE,100,E,Minute 6.
687,600,PacSc,2,FALSE,FALSE,TRUE,50,W,Minute 5.
688,600,Mottd,3,FALSE,FALSE,TRUE,150,E,Minute 6.
689,600,Mottd,4,FALSE,FALSE,TRUE,200,S,Minute 9.
690,601,Mottd,1,TRUE,TRUE,FALSE,150,N,
691,601,Mottd,2,FALSE,FALSE,TRUE,30,E,Minute 5.
692,601,Mottd,3,FALSE,FALSE,TRUE,300,E,Minute 8. Young?
693,601,Mottd,4,FALSE,FALSE,TRUE,300,E,Minute 10. Female.
694,601,PacSc,5,FALSE,FALSE,TRUE,300,S,Minute 8.
695,601,Mottd,6,FALSE,FALSE,TRUE,350,S,Minute 12.
696,602,Mottd,1,FALSE,FALSE,TRUE,150,N,Minute 4 - during broadcast.
697,602,Mottd,2,FALSE,FALSE,TRUE,100,N,Minute 6. Female.
698,603,Specd,1,TRUE,TRUE,TRUE,400,W,Minute 5 plus.Recorded (#341-391).
699,603,Specd,2,FALSE,FALSE,TRUE,300,SW,Minute 5 plus.Recorded (#341-391).
700,603,Mottd,3,TRUE,TRUE,FALSE,200,N,
701,604,Specd,1,TRUE,TRUE,TRUE,400,N,Minute 5 plus.
702,604,Mottd,2,FALSE,FALSE,TRUE,400,E,Minute 5. Young.
703,604,Specd,3,FALSE,FALSE,TRUE,400,N,Minute 5.
704,605,PacSc,1,FALSE,FALSE,TRUE,50,S,Minute 5-8.
705,609,Mottd,1,TRUE,TRUE,TRUE,100,N,Minute 5 plus.
706,610,Mottd,1,TRUE,TRUE,TRUE,50,N,Minute 5 plus.
707,611,Mottd,1,TRUE,TRUE,TRUE,70,W,Minute 5 plus. Recorded (#200-261).
708,611,Mottd,2,FALSE,FALSE,TRUE,15,E,Saw this one fly overhead.
709,611,PacSc,3,FALSE,FALSE,TRUE,50,NW,Minute 10 plus. Recorded 2nd time to capture sp.
710,611,PacSc,4,FALSE,FALSE,TRUE,60,NW,Minute 10 plus. Recorded 2nd time to capture sp.
711,612,Mottd,1,TRUE,TRUE,TRUE,200,S,Minute 5 plus.
712,614,Specd,1,FALSE,FALSE,TRUE,300,N,Minute 5 plus.
713,615,Mottd,1,FALSE,FALSE,TRUE,40,S,Minute 6.
714,615,Mottd,2,FALSE,FALSE,TRUE,300,E,Minute 7.
715,615,Mottd,3,FALSE,FALSE,TRUE,200,SE,Minute 8. Female.
716,616,Mottd,1,FALSE,FALSE,TRUE,300,N,Minute 8.
717,616,Mottd,2,FALSE,FALSE,TRUE,500,S,Minute 11.
718,617,Mottd,1,FALSE,TRUE,FALSE,500,S,Rain @ end of silent listening. Ended transect @7:14 PM.
719,618,Mottd,1,TRUE,TRUE,FALSE,300,S,
720,618,Mottd,2,FALSE,FALSE,TRUE,300,S,Minute 7 plus.
721,624,GrHor,1,FALSE,FALSE,TRUE,1000,S,Minute 7. Tried to record but only hooted 2 series.
722,628,Fulvous,1,FALSE,FALSE,TRUE,15,W,Minute 3 plus 12. Responded during broadcast. Moved to 40 meters E. Recorded - airplane interruption.
724,629,Fulvous,1,FALSE,FALSE,TRUE,200,NE,Minute 5-12.
726,632,Mottd,1,FALSE,FALSE,TRUE,400,N,Minute 7.
729,636,Mottd,1,TRUE,TRUE,TRUE,225,E,Minute 5 plus. Cat like - female vocalization.
730,637,Mottd,1,FALSE,FALSE,TRUE,350,SE,Minute 11.
731,641,FerPy,1,TRUE,TRUE,TRUE,200,S,
732,641,FerPy,2,TRUE,FALSE,FALSE,50,W,
733,641,Specd,3,FALSE,FALSE,TRUE,300,N,Minute 12.
734,642,Specd,1,FALSE,FALSE,TRUE,400,E,Minute 10-12. Recorded
735,645,Mottd,1,FALSE,FALSE,TRUE,800,E,Long ways off!
736,646,Mottd,1,TRUE,TRUE,TRUE,800,E,Minute 5-12. Recorded -ended # 339.
737,646,Specd,2,FALSE,FALSE,TRUE,500,SE,Minute 11-12. Recorded - ended # 339.
738,647,FerPy,1,TRUE,TRUE,TRUE,300,N,Minute 5-12. Recorded ended #351.
739,647,FerPy,2,TRUE,TRUE,TRUE,300,N,Minute 5-12.
740,647,Specd,3,TRUE,TRUE,TRUE,600,W,Minute 5-12. Other side of the river.
741,647,Specd,4,TRUE,TRUE,TRUE,500,N,Minute 5-12.
742,647,Mottd,5,FALSE,FALSE,TRUE,200,E,Minute 5-12.
743,647,Mottd,6,FALSE,FALSE,TRUE,100,E,Recorded - ended # 369. Minute 5-12.
744,647,Specd,7,FALSE,FALSE,TRUE,300,N,Minute 12.
745,647,Specd,8,FALSE,FALSE,TRUE,500,S,Minute 12.
746,647,Specd,9,FALSE,FALSE,TRUE,300,E,Minute 12.
747,648,FerPy,1,TRUE,TRUE,TRUE,20,W,Recorded. Minute 5-12.
748,648,Specd,2,TRUE,TRUE,TRUE,500,N,Minute 5-12.
749,648,Specd,3,TRUE,TRUE,TRUE,500,N,Minute 5-12.
750,648,Mottd,4,FALSE,TRUE,TRUE,300,S,Minute 5-12.
755,649,Specd,1,FALSE,FALSE,TRUE,500,W,Minute 5-12.
756,649,Barn,2,FALSE,FALSE,TRUE,50,NW,Minute 12.
757,650,FerPy,1,TRUE,TRUE,TRUE,200,NE,Minute 5-12
758,650,FerPy,2,TRUE,TRUE,TRUE,200,NE,Minute 5-12.
759,651,FerPy,1,TRUE,TRUE,FALSE,10,E,Recorded # 1-61. Minute 9. Moved to 100 meters E.
760,651,Mottd,2,FALSE,FALSE,TRUE,650,S,"Minute 8, 11."
761,651,FerPy,3,FALSE,FALSE,TRUE,200,SE,Minute 9.
763,651,Mottd,4,FALSE,FALSE,TRUE,50,SE,Minute 12.
764,652,Mottd,1,TRUE,TRUE,TRUE,80,SE,Minute 5-12.
765,653,Mottd,1,TRUE,TRUE,TRUE,40,SW,Minute 5-12.
766,653,Mottd,2,FALSE,TRUE,FALSE,130,W,
767,653,Mottd,3,FALSE,FALSE,TRUE,200,N,Minute 12.
768,654,Mottd,1,TRUE,TRUE,TRUE,40,NW,Minute 5-12.
769,655,Mottd,1,TRUE,TRUE,TRUE,20,NW,Minute 5+12.
775,657,Mottd,1,TRUE,TRUE,TRUE,450,N,Recorded # 126-151. Minute 5-12.
776,657,Specd,2,FALSE,FALSE,TRUE,25,N,Recorded #152-177. Minute 8-12.
777,657,FerPy,3,FALSE,FALSE,TRUE,200,E,Recorded # 126-151. Minute 11-12.
778,657,FerPy,4,FALSE,FALSE,TRUE,200,E,Recorded # 126-151. Minute 12.
779,658,FerPy,1,FALSE,FALSE,TRUE,100,S,Recorded - ended # 193. Minute 4+8.
780,658,Specd,2,FALSE,FALSE,TRUE,200,N,Recorded - ended # 193. Minute 5+12.
781,658,Specd,3,FALSE,FALSE,TRUE,150,S,Recorded - ended # 193. Minute 10+12.
782,659,Specd,1,FALSE,TRUE,FALSE,100,E,
784,659,Mottd,2,FALSE,FALSE,TRUE,200,N,Minute 7. Female.
785,659,FerPy,3,FALSE,FALSE,TRUE,150,E,Minute 7+12.
786,659,FerPy,4,FALSE,FALSE,TRUE,150,E,Minute 7+12.
787,660,FerPy,1,FALSE,TRUE,FALSE,250,N,
789,661,FerPy,1,TRUE,TRUE,FALSE,200,S,
790,662,FerPy,1,FALSE,FALSE,TRUE,400,S,Minute 6-10.
791,663,Barn,1,FALSE,FALSE,TRUE,50,NW,Minute 9-10.
792,664,FerPy,1,FALSE,FALSE,TRUE,300,NE,Minute 5-12.
793,664,Barn,2,FALSE,FALSE,TRUE,100,N,Minute 6. Perched in Tempesque tree.
794,664,FerPy,3,FALSE,FALSE,TRUE,300,NE,Minute 9-10.
795,664,Mottd,4,FALSE,FALSE,TRUE,400,N,Minute 8.
796,665,Mottd,1,FALSE,TRUE,TRUE,600,N,Minute 6-10. Same bird as Point 6.
798,667,Mottd,1,TRUE,TRUE,TRUE,200,W,Minute 5-12.
799,667,FerPy,2,FALSE,FALSE,TRUE,250,E,Minute 5-12.
800,667,FerPy,3,FALSE,FALSE,TRUE,250,E,Minute 5-12.
801,667,FerPy,4,FALSE,FALSE,TRUE,250,N,Minute 5-12.
802,668,Mottd,1,TRUE,TRUE,TRUE,100,W,Recorded @ 8:31 PM # 295-310. Minute 5-12.
803,668,FerPy,2,FALSE,FALSE,TRUE,50,NW,Recorded @ 8:36 PM # 311-322. Minute 5-12.
804,668,Specd,3,FALSE,FALSE,TRUE,400,N,Minute 7-12.
805,668,FerPy,4,FALSE,FALSE,TRUE,200,E,Minute 7-12.
806,669,Specd,1,FALSE,FALSE,TRUE,500,E,Minute 6-12.
808,670,FerPy,1,TRUE,TRUE,TRUE,25,N,At 9:14 PM Recorded - # 323-336. Minute 5-12.
809,670,FerPy,2,FALSE,FALSE,TRUE,200,W,Minute 7-12.
810,671,FerPy,1,TRUE,TRUE,TRUE,200,N,Minute 5-6.
811,671,Mottd,2,FALSE,FALSE,TRUE,300,S,minute 10-11.
812,672,Mottd,1,TRUE,TRUE,TRUE,200,S,Minute 5.
813,672,Specd,2,FALSE,FALSE,TRUE,25,S,Recorded - end # 367. Minute 6-12.
814,672,Specd,3,FALSE,FALSE,TRUE,150,N,Minute 6-8.
815,672,Mottd,4,FALSE,FALSE,TRUE,50,W,Minute 6.
816,672,FerPy,5,FALSE,FALSE,TRUE,200,NE,Minute 12.
818,673,Mottd,1,TRUE,TRUE,TRUE,30,N,Recorded # 368-384. Minute 5-12.
819,673,Specd,2,TRUE,TRUE,FALSE,20,N,Recorded # 368-384.
820,673,Specd,3,TRUE,TRUE,FALSE,200,N,Recorded # 368-384.
821,673,FerPy,4,TRUE,TRUE,TRUE,150,NE,Recorded # 368-384. Minute 8-12.
822,673,FerPy,5,FALSE,FALSE,TRUE,300,NW,Recorded # 368-384. Minute 5-12.
823,674,FerPy,1,TRUE,TRUE,TRUE,300,S,Minute 5.
824,674,Mottd,2,FALSE,FALSE,TRUE,100,E,Minute 5.
825,674,Mottd,3,FALSE,FALSE,TRUE,200,NW,Minute 5.
828,673,Mottd,6,FALSE,FALSE,TRUE,100,NW,Recorded # 368-384. Minute 6-12.
829,675,Specd,1,TRUE,TRUE,TRUE,300,N,Minute 6.
830,675,Mottd,2,FALSE,TRUE,TRUE,150,NW,Minute 9.
831,675,FerPy,3,FALSE,FALSE,TRUE,150,W,"Minute 5-12. Same owls for next Pts, (6,7& 8)."
832,675,FerPy,4,FALSE,FALSE,TRUE,150,W,"Minute 5-12. Same owls for next Pts, (6,7& 8)"
833,676,FerPy,1,TRUE,TRUE,TRUE,400,W,"Minute 5-12. Same owls for Pts, (5,7& 8)."
834,676,FerPy,2,TRUE,TRUE,TRUE,400,W,"Minute 5-12. Same owls for Pts, (5,7& 8)."
837,677,FerPy,1,TRUE,TRUE,TRUE,600,W,"Minute 5-12. Same owls for Pts, (5,6 & 8)."
838,677,FerPy,2,TRUE,TRUE,TRUE,600,W,"Minute 5-12. Same owls for Pts, (5,6 & 8)."
839,677,FerPy,3,FALSE,FALSE,TRUE,35,NW,Minute 5-7.
840,677,Barn,4,FALSE,FALSE,TRUE,25,NE,Minute 6.
841,678,FerPy,1,TRUE,TRUE,TRUE,800,W,"Minute 7. Same owls for Pts, (5,6 & 7)."
842,678,FerPy,2,TRUE,TRUE,TRUE,800,W,"Minute 7. Same owls for Pts, (5,6 & 7)."
843,678,Mottd,3,FALSE,FALSE,TRUE,400,N,Minute 5.
844,679,FerPy,1,FALSE,FALSE,TRUE,250,W,Minute 7-8.
845,679,FerPy,2,FALSE,FALSE,TRUE,250,W,Minute 7-8.
846,680,FerPy,1,FALSE,FALSE,TRUE,200,E,Minute 5-10.
847,680,FerPy,2,FALSE,FALSE,TRUE,200,W,Minute 7.
848,682,Fulvous,1,FALSE,FALSE,TRUE,50,W,One time only vocal. Minute 10.
850,684,Fulvous,1,FALSE,FALSE,TRUE,100,E,Recorded #89-153. Minute 6. Owl moved closer to 50 meters E. Minute 12+.
852,684,Fulvous,2,FALSE,FALSE,TRUE,50,E,Recorded #89-153. Minute 12+.
853,688,Fulvous,1,FALSE,FALSE,TRUE,25,W,Recorded #177-214.
854,688,Fulvous,2,FALSE,FALSE,TRUE,35,E,Recorded #177-214.
855,688,Fulvous,3,FALSE,FALSE,TRUE,250,N,Recorded #177-214.
856,689,Fulvous,1,TRUE,TRUE,TRUE,75,N,Recorded #215-229. Minute 5-10.
857,698,Mottd,1,FALSE,TRUE,FALSE,200,S,
858,713,GrHor,1,TRUE,FALSE,FALSE,100,W,
859,702,Mottd,1,FALSE,FALSE,TRUE,2000,S,Minute 6 plus. Mistepe direction of vocalization
860,704,Mottd,1,FALSE,FALSE,TRUE,100,E,Minute 8-11
861,724,Mottd,1,FALSE,FALSE,TRUE,500,SW,Minute 7-11
862,725,Mottd,1,FALSE,TRUE,FALSE,500,SW,
863,725,Mottd,2,FALSE,FALSE,TRUE,700,S,Minute 6.
864,725,Mottd,3,FALSE,FALSE,TRUE,900,NW,"Minute 10, 11, 12."
865,726,Mottd,1,TRUE,FALSE,TRUE,400,NE,Min 10 plus
866,726,Mottd,2,FALSE,FALSE,TRUE,2000,S,Minute 7.
867,727,Mottd,1,FALSE,FALSE,TRUE,400,N,Minute 5 plus. Recorded (#0-28).
868,727,Mottd,2,FALSE,FALSE,TRUE,600,N,Minute 5 plus. Female. Recorded (#0-28).
869,728,Mottd,1,FALSE,FALSE,TRUE,300,W,Minute 5 plus. Recorded (#29-73).
870,728,Mottd,2,FALSE,FALSE,TRUE,500,W,Minute 5 plus. Female. Recorded (#29-73).
873,730,Mottd,1,FALSE,FALSE,TRUE,700,S,Minute 5 plus. This one is the same location as Point 8.
874,730,Mottd,2,FALSE,FALSE,TRUE,300,N,Minute 11-12.
875,731,Mottd,1,FALSE,FALSE,TRUE,400,SW,Minute 11.
876,732,Mottd,1,FALSE,FALSE,TRUE,2500,SE,Minute 6. Both in MixtepeValley.
877,732,Mottd,2,FALSE,FALSE,TRUE,2500,SE,Minute 8. Both in MixtepeValley. Female cat like vocalizaton.
878,736,Mottd,1,FALSE,FALSE,TRUE,75,S,Minute 6-7. At min 8 plus moved to 100 m South.Female cat like vocalization.
880,737,Mottd,1,TRUE,TRUE,TRUE,250,S,Minute 9 plus.All three female cat like vocalization.
881,737,Mottd,2,FALSE,FALSE,TRUE,600,S,Minute 5-9. All three female cat like vocalization.
882,737,Mottd,3,FALSE,FALSE,TRUE,500,NE,Minute 9 plus. All three female cat like vocalization.
883,740,Mottd,1,FALSE,FALSE,TRUE,500,N,Minute 8 plus.
884,741,Mottd,1,FALSE,FALSE,TRUE,150,S,Minute 6 plus.
885,741,Mottd,2,FALSE,FALSE,TRUE,600,S,Minute 7.
886,742,FerPy,1,TRUE,TRUE,TRUE,100,NE,Minute 6.
887,742,FerPy,2,TRUE,TRUE,FALSE,150,SE,
